Year-Month,Stn_Name,Lat,Long,Prov,Tm,DwTm,D,Tx,DwTx,Tn,DwTn,S,DwS,S%N,P,DwP,P%N,S_G,Pd,BS,DwBS,BS%,HDD,CDD,Clim_ID,H1,Environment and Climate Change Canada
2017-05,POINT PELEE CS,41.949,-82.519,ON,12.3,4,NA,28.3,3,-1.7,2,,,NA,,,NA,,,,,NA,160.7,6.1,613P001,,
2017-05,POINT PETRE (AUT),43.833,-77.15,ON,10.2,1,NA,21.3,1,-0.8,0,,,NA,116.8,3,NA,,8,,,NA,232.6,0,6156559,,
2017-05,PORT COLBORNE,42.883,-79.25,ON,13.5,3,0.3,27,3,1,3,0,3,NA,112.4,3,NA,0,9,,,NA,132.2,7,6136606,,
2017-05,PORT COLBORNE (AUT),42.867,-79.25,ON,11.7,4,NA,24.3,3,2.1,2,,,NA,,,NA,,,,,NA,171.3,0.6,613F606,,
2017-05,PORT WELLER (AUT),43.25,-79.217,ON,12.2,0,NA,26.3,0,4.4,0,,,NA,136.2,0,NA,,8,,,NA,181.8,2.8,6136699,,
2017-05,PUKASKWA (AUT),48.608,-86.287,ON,7.3,4,NA,22.1,3,-5.1,2,,,NA,58.2,4,NA,,11,,,NA,289,0,6046768,,NA
2017-05,RAWSON LAKE,49.65,-93.717,ON,10.2,0,-1,24.5,0,-1.5,0,0,0,0,32.6,0,43,0,8,,,NA,241.6,0,6036904,,P%N
2017-05,RAWSON LAKE (AUT),49.664,-93.733,ON,9.7,0,NA,23.7,0,-1.4,0,,,NA,29.5,0,NA,,6,,,NA,255.9,0,6036907,,S_G
2017-05,RED LAKE A,51.067,-93.793,ON,,,NA,21.9,0,,,,,NA,,,NA,,,,,NA,,,6016970,,Tx
2017-05,RIDGETOWN RCS,42.45,-81.883,ON,12.6,0,NA,28.8,0,-1.7,0,,,NA,144.8,0,NA,,11,,,NA,177.9,10.1,6137154,,
2017-05,ROSEVILLE,43.354,-80.474,ON,12.9,8,0.2,30,8,-1.5,8,0,8,NA,54.5,8,NA,0,7,,,NA,122.6,5.3,6147188,,
2017-05,ROYAL ISLAND (AUT),49.469,-94.763,ON,11.7,4,NA,24,3,1.6,2,,,NA,,,NA,,,,,NA,171.6,0.2,6037201,,Pd
2017-05,SANDFIELD,45.69,-81.982,ON,11,2,NA,25,2,1,2,0,2,NA,68.8,2,NA,0,9,,,NA,205.2,1.5,6097426,,
2017-05,SANDY LAKE A,53.064,-93.344,ON,8.6,5,NA,23.1,5,-6.4,5,,,NA,35,5,NA,,6,,,NA,243.4,0,6017401,,DwTx
2017-05,SARNIA,42.999,-82.309,ON,13.5,6,NA,30.8,6,-1.3,6,,,NA,85,6,NA,,7,,,NA,125,11.3,6127510,,
2017-05,SARNIA CLIMATE,43,-82.3,ON,12.6,1,NA,30.9,0,-2,1,,,NA,100.7,1,NA,,8,,,NA,172.6,11.1,6127519,,
2017-05,SAULT STE MARIE A,46.485,-84.51,ON,9.2,0,NA,24.8,0,-5.4,0,0,0,NA,75.8,1,NA,,12,,,NA,273.8,0,6057591,,
2017-05,SHANTY BAY,44.399,-79.633,ON,11.5,0,-0.6,30,0,-0.5,0,0,0,0,123.6,0,155,0,11,,,NA,209.3,9.3,6117684,,
2017-05,SIOUX LOOKOUT A,50.114,-91.908,ON,8.2,0,NA,22.8,0,-4.5,0,,,NA,,,NA,,,,,NA,303.4,0,6037776,,BS
2017-05,SONYA SUNDANCE MEADOWS,44.217,-78.95,ON,,,NA,,,,,1.8,0,NA,133.8,0,NA,0,13,,,NA,,,6168100,,
2017-05,SPRUCEDALE,45.425,-79.488,ON,,,NA,,,,,0.6,0,NA,111.2,0,NA,0,12,,,NA,,,6117981,,
2017-05,ST THOMAS WPCP,42.768,-81.205,ON,12.7,2,-1,28.5,1,-1.5,1,0,2,NA,130,2,NA,0,14,,,NA,161,7.4,6137362,,
2017-05,ST. ALBERT,45.287,-75.064,ON,11.5,2,-1.3,26,2,-2,2,0,2,NA,176.4,2,NA,0,14,,,NA,188.3,0,6107276,,
2017-05,STIRLING,44.293,-77.555,ON,,,NA,,,,,0,3,NA,178.2,3,NA,0,14,,,NA,,,6158052,,
2017-05,STRATHROY-MULLIFARRY,42.981,-81.643,ON,12.5,2,NA,30,2,-2.5,2,0,2,NA,142,2,NA,0,13,,,NA,172.1,12.3,6148122,,
2017-05,SUDBURY A,46.626,-80.798,ON,10.2,0,NA,27.4,0,-1.9,0,0,0,NA,99,0,NA,,12,,,NA,242.1,1.3,6068153,,
2017-05,SUDBURY CLIMATE,46.632,-80.796,ON,10.2,0,NA,27.1,0,-2.5,0,,,NA,73.4,0,NA,,9,,,NA,243.2,1.1,6068145,,
2017-05,TAPLEY,44.171,-78.501,ON,,,NA,,,,,0,0,NA,232.3,0,NA,0,15,,,NA,,,6168525,,
2017-05,THORNBURY 3,44.551,-80.468,ON,,,NA,,,,,0,0,NA,118.8,0,NA,0,12,,,NA,,,6118240,,
2017-05,THUNDER BAY,48.372,-89.322,ON,7.8,5,NA,23.9,5,-5.5,5,,,NA,70.8,5,NA,,9,,,NA,264.4,0,6048260,,
2017-05,THUNDER BAY BURWOOD,48.414,-89.278,ON,7.1,18,NA,19.5,18,-6,18,0,18,NA,35.6,18,NA,,6,,,NA,141.9,0,6048266,,
2017-05,THUNDER BAY CS,48.369,-89.327,ON,7.7,5,NA,23.6,4,-6,2,,,NA,69.5,5,NA,,16,,,NA,267.2,0,6048268,,
2017-05,TILLSONBURG WWTP,42.855,-80.722,ON,,,NA,,,,,0,2,NA,137.9,2,NA,0,14,,,NA,,,6138270,,
2017-05,TIMMINS A,48.571,-81.377,ON,8.8,0,NA,25.1,0,-5.4,0,0,30,NA,,,NA,,,,,NA,286.6,0,6078286,,
2017-05,TIMMINS CLIMATE,48.557,-81.39,ON,8.6,12,NA,24.2,12,-5.5,10,,,NA,57.7,12,NA,,10,,,NA,179.1,0,6078282,,
2017-05,TOBERMORY RCS,45.233,-81.633,ON,9.6,0,NA,22.3,0,-2.5,0,,,NA,59.8,0,NA,,6,,,NA,261.8,0,6128330,,
2017-05,TORONTO BUTTONVILLE A,43.861,-79.369,ON,12.1,0,NA,30.4,0,0.9,0,0,0,NA,161.1,0,NA,,13,,,NA,191.2,8.2,6158410,,
2017-05,TORONTO CITY,43.667,-79.4,ON,12.2,4,NA,29.9,3,3,2,,,NA,157.3,4,NA,,7,,,NA,158.2,2.3,6158355,,
2017-05,TORONTO CITY CENTRE,43.628,-79.396,ON,12,10,NA,25.9,10,3.9,10,,,NA,128.1,10,NA,,7,,,NA,129,2.4,6158359,,
2017-05,TORONTO INTL A,43.677,-79.631,ON,12.6,0,NA,30.1,0,2,0,0,0,NA,142.6,0,NA,,13,,,NA,177,9,6158731,,
2017-05,TORONTO NORTH YORK,43.78,-79.468,ON,12.6,0,NA,30.5,0,1,0,0,0,NA,143.5,0,NA,0,11,,,NA,178.6,10.1,615S001,,
2017-05,TRENTON A,44.117,-77.533,ON,12.3,0,-0.4,27.3,0,0,0,0,0,0,247,0,311,0,13,,,NA,180.2,4.7,6158875,,
2017-05,UDORA,44.263,-79.161,ON,11.8,0,-0.4,30,0,-2,0,0,0,NA,130.8,0,159,0,12,,,NA,204,10.6,6119055,,
2017-05,UPSALA (AUT),49.033,-90.467,ON,7.9,0,NA,22.1,0,-6,0,,,NA,68,1,NA,,10,,,NA,313.7,0,6049095,,
2017-05,UXBRIDGE WEST,44.098,-79.164,ON,11,0,NA,29.2,0,-2.3,0,,,NA,129.2,0,NA,,12,,,NA,223.5,6.6,6159123,,
2017-05,VINELAND STATION RCS,43.183,-79.4,ON,12.5,1,NA,29.3,0,0.7,1,,,NA,127.1,1,NA,,9,,,NA,171.8,8.2,6139148,,
2017-05,WAWA A,47.967,-84.786,ON,,,NA,22.1,0,,,,,NA,,,NA,,,,,NA,,,6059407,,
2017-05,WELCOME ISLAND (AUT),48.369,-89.119,ON,7.4,1,NA,15.7,1,-0.1,0,,,NA,,,NA,,,,,NA,318.8,0,6049443,,
2017-05,WELLAND-PELHAM,42.967,-79.333,ON,12.8,0,NA,28,0,-0.9,0,,,NA,137.1,0,NA,,9,,,NA,168.3,6.5,6139449,,
2017-05,WESTERN ISLAND (AUT),45.033,-80.367,ON,8.7,4,NA,25.6,3,2.1,2,,,NA,,,NA,,,,,NA,251.6,0,6119M51,,
2017-05,WIARTON A,44.744,-81.109,ON,10.3,0,NA,28.4,0,-0.5,0,0,0,NA,66.2,0,NA,,10,,,NA,242.4,5.1,6119499,,
2017-05,WINDSOR A,42.276,-82.955,ON,14.2,1,NA,31.2,1,1.2,0,0,0,NA,100.4,0,NA,,12,,,NA,132.3,17.9,6139527,,
2017-05,WINDSOR RIVERSIDE,42.333,-82.933,ON,14.9,0,NA,32,0,0.5,0,0,0,NA,117.5,0,NA,0,13,,,NA,124.4,28.5,6139520,,
2017-05,WOODSTOCK,43.136,-80.771,ON,12.9,18,-0.2,29,18,-2,18,0,18,NA,92.4,18,NA,,8,,,NA,74.7,8.3,6149625,,
2017-05,WROXETER,43.863,-81.152,ON,,,NA,,,,,0,0,NA,100.1,0,NA,0,11,,,NA,,,6129660,,
2017-06,ALGONQUIN PARK EAST GATE,45.533,-78.267,ON,15.3,0,NA,29.2,0,1.2,0,,,NA,160.6,0,NA,,15,,,NA,99.7,17.8,6080192,,
2017-06,AMHERSTBURG,42.103,-83.094,ON,21.9,0,1.1,34,0,8.5,0,0,0,NA,70.4,0,88,0,9,,,NA,5.4,122.4,6130257,,
2017-06,APPLETON,45.186,-76.113,ON,17.9,0,NA,32.5,0,5,0,0,0,NA,141,0,NA,0,12,,,NA,49.8,45.3,6100285,,
2017-06,ARMSTRONG (AUT),50.294,-88.905,ON,13.9,3,NA,24.9,3,-1.4,1,,,NA,66.3,3,NA,,7,,,NA,110.9,0,6040325,,DwBS
2017-06,ATIKOKAN (AUT),48.761,-91.628,ON,15.6,0,NA,27.7,0,2.6,0,,,NA,112.3,0,NA,,11,,,NA,76,3,6020LPQ,,DwTn
2017-06,ATTAWAPISKAT A,52.928,-82.432,ON,10.6,3,NA,31.2,3,-0.6,3,,,NA,0,18,NA,,0,,,NA,202.5,2.3,6010400,,Monthly Values for June - 2017
2017-06,BALDWIN,44.267,-79.319,ON,17.4,0,NA,31,0,4,0,0,0,NA,163,0,NA,0,20,,,NA,57,39.3,6110480,,
2017-06,BANCROFT AUTO,45.071,-77.879,ON,15.6,0,NA,30,0,1.5,0,,,NA,122,0,NA,,13,,,NA,96.2,25.5,616I001,,
2017-06,BARRIE LANDFILL,44.385,-79.736,ON,17.3,13,NA,30,7,6,6,0,7,NA,126.5,7,NA,0,16,,,NA,31.9,19.5,6110556,,
2017-06,BARRIE-ORO,44.483,-79.55,ON,16.4,1,NA,30,1,4.4,1,,,NA,127,3,NA,,13,,,NA,75,30,6117700,,
2017-06,BARWICK,48.633,-93.967,ON,16.7,0,0.3,31.5,0,2,0,0,0,NA,106.5,0,85,0,12,,,NA,52.8,12.4,6020559,,Tn
2017-06,BEATRICE CLIMATE,45.14,-79.403,ON,15.4,2,NA,27.7,2,2.2,0,,,NA,151.6,2,NA,,12,,,NA,88.8,15.3,6110607,,
2017-06,BELLEVILLE,44.151,-77.395,ON,18.9,0,-0.1,29,0,7,0,0,0,NA,125.9,0,169,0,11,,,NA,29.6,55.4,6150689,,
2017-06,BIG TROUT LAKE,53.816,-89.892,ON,12.1,1,NA,28.2,1,0.1,1,,,NA,50.4,1,NA,,10,,,NA,174.8,3,6010740,,Legend
2017-06,BIG TROUT LAKE A,53.818,-89.897,ON,12.3,14,NA,28.1,14,1.9,13,,,NA,47.4,15,NA,,8,,,NA,93.4,2,6010735,,
2017-06,BONNER LAKE,49.383,-82.124,ON,14.4,0,NA,29.5,0,-1,0,0,0,NA,170.7,0,NA,0,12,,,NA,109,1.6,6070QK6,,
2017-06,BORDEN AWOS,44.272,-79.912,ON,16.2,12,NA,31.8,10,1.1,6,,,NA,42,12,NA,,7,,,NA,58,25.7,611B002,,
2017-06,BRANTFORD AIRPORT,43.138,-80.331,ON,19.1,0,NA,31.7,0,7.1,0,,,NA,73,0,NA,,13,,,NA,28.3,60.4,6140942,,
2017-06,BROCKVILLE CLIMATE,44.635,-75.748,ON,17.4,0,NA,30.9,0,4.4,0,,,NA,105.2,0,NA,,11,,,NA,56.9,39.5,6100970,,
2017-06,BROCKVILLE PCC,44.6,-75.667,ON,18.1,1,-0.1,30.5,1,6,1,0,1,NA,86.4,1,NA,0,13,,,NA,39.2,41.1,6100971,,
2017-06,BURLINGTON PIERS (AUT),43.3,-79.8,ON,19.3,0,NA,30.8,0,10.4,0,,,NA,,,NA,,,,,NA,29.3,68.4,6151061,,
2017-06,CAMERON FALLS (AUT),49.154,-88.345,ON,14.2,1,NA,26.3,1,1.2,1,,,NA,79.1,2,NA,,10,,,NA,111.5,0,6041110,,BS%
2017-06,CARIBOU ISLAND (AUT),47.333,-85.833,ON,8.9,11,NA,17,10,3.3,7,,,NA,,,NA,,,,,NA,172.1,0,6041222,,HDD
2017-06,CENTREVILLE,44.403,-76.908,ON,17.6,3,-0.6,30.5,3,4.5,3,0,3,NA,122.8,3,NA,0,13,,,NA,48.7,38.7,6151309,,
2017-06,CHALK RIVER AECL,46.05,-77.367,ON,17.5,8,-0.3,31.5,8,5,8,0,8,NA,77.2,8,NA,0,10,,,NA,33.3,22.5,6101335,,
2017-06,CHAPLEAU A,47.82,-83.347,ON,,,NA,27.7,0,,,,,NA,,,NA,,,,,NA,,,6061362,,
2017-06,COBOURG (AUT),43.95,-78.167,ON,15.7,1,NA,25.4,1,5.7,0,,,NA,182.6,4,NA,,10,,,NA,73.8,8.5,6151684,,
2017-06,COBOURG STP,43.967,-78.183,ON,16.3,15,-0.6,27,15,8,15,0,15,NA,290.5,15,NA,,10,,,NA,34,8.8,6151689,,
2017-06,COE HILL,44.923,-77.885,ON,16.5,4,NA,30,4,2,4,0,4,NA,124.6,4,NA,0,17,,,NA,62.1,23.6,6161740,,
2017-06,COLDWATER WARMINSTER,44.631,-79.539,ON,17.6,0,NA,30.5,0,6,0,0,0,NA,168,0,NA,0,16,,,NA,56.8,45.5,6111769,,
2017-06,COLLINGWOOD,44.5,-80.217,ON,17.3,1,NA,30.9,1,5.4,0,,,NA,139.6,2,NA,,10,,,NA,59.8,40.9,6111792,,
2017-06,CORNWALL,45.016,-74.749,ON,18.9,0,-0.1,32,0,7,0,0,0,NA,135.2,0,139,0,17,,,NA,33.8,60.9,6101874,,
2017-06,COVE ISLAND (AUT),45.333,-81.733,ON,15.1,3,NA,22.6,3,7.1,1,,,NA,,,NA,,,,,NA,78.8,0.6,61219J2,,
2017-06,DELHI CS,42.867,-80.55,ON,19.6,3,NA,31.1,2,7.6,1,,,NA,83.9,4,NA,,11,,,NA,21.1,63.2,6131983,,
2017-06,DORCHESTER,43.002,-81.033,ON,,,NA,,,,,0,0,NA,104.9,0,NA,0,15,,,NA,,,6142066,,
2017-06,DRUMMOND CENTRE,45.032,-76.253,ON,17.5,0,-0.3,32.5,0,4.5,0,0,0,NA,166.2,0,202,0,13,,,NA,55.2,41.3,6102J13,,
2017-06,DRYDEN REGIONAL,49.828,-92.744,ON,16.7,10,NA,28,10,6.7,9,,,NA,84.4,10,NA,,8,,,NA,35.4,10.2,6032125,,S%N
2017-06,EAR FALLS (AUT),50.631,-93.221,ON,15.9,0,NA,27.9,0,5.3,0,,,NA,53,0,NA,,11,,,NA,68,6.1,6012199,,Stn_Name
2017-06,EARLTON A,47.695,-79.849,ON,15.1,11,NA,27.8,11,2.4,11,,,NA,83.3,11,NA,,11,,,NA,60.1,4.2,6072223,,
2017-06,EARLTON CLIMATE,47.695,-79.849,ON,15.4,0,NA,28.5,0,2.9,0,,,NA,80,0,NA,,12,,,NA,89.3,10.1,6072230,,
2017-06,EGBERT CS,44.233,-79.783,ON,17.2,0,NA,30.2,0,5.1,0,,,NA,131.9,0,NA,,16,,,NA,63.2,38.1,6.11E+03,,
2017-06,ELORA RCS,43.65,-80.417,ON,17.4,1,NA,30.4,1,5.5,1,,,NA,117.8,1,NA,,16,,,NA,51,32.8,6142286,,
2017-06,FERGUS MOE,43.702,-80.379,ON,17.9,4,NA,30.5,2,5.5,2,0,2,NA,149.5,2,NA,0,16,,,NA,39.5,37.4,6142402,,
2017-06,FERGUS SHAND DAM,43.735,-80.33,ON,17.8,0,0.3,30,0,5,0,0,0,NA,175.8,0,210,0,15,,,NA,45.7,38.8,6142400,,
2017-06,FORT ERIE,42.883,-78.967,ON,19.2,6,1.1,32,6,5,6,0,6,NA,45.6,6,NA,0,11,,,NA,22.1,51.9,6132470,,
2017-06,FORT FRANCES RCS,48.651,-93.439,ON,15.5,0,NA,29.2,0,0.7,0,,,NA,110.1,0,NA,,18,,,NA,79.7,4.6,6022474,,S
2017-06,FORT SEVERN A,56.019,-87.676,ON,7.3,9,NA,30,9,-2.2,9,,,NA,3.1,9,NA,,2,,,NA,226.4,0.7,6012501,,Lat
2017-06,GEORGETOWN WWTP,43.64,-79.879,ON,17.5,10,0.1,31.5,10,5,10,0,10,NA,36.5,10,NA,0,8,,,NA,31.4,21.5,6152695,,
2017-06,GERALDTON A,49.779,-86.939,ON,14.2,0,NA,28.6,0,-0.6,0,0,0,NA,82.3,0,NA,,14,,,NA,114.7,0.8,6042717,,CDD
2017-06,GODERICH,43.767,-81.717,ON,18.1,2,NA,28.7,2,6.4,0,,,NA,192,3,NA,,13,,,NA,44.2,46,6122847,,
2017-06,GORE BAY CLIMATE,45.883,-82.567,ON,16.4,0,NA,29,0,5.5,0,,,NA,87.1,0,NA,,12,,,NA,59.1,11.2,6092920,,
2017-06,GREAT DUCK ISLAND (AUT),45.633,-82.95,ON,14.5,3,NA,23.5,3,5.8,1,,,NA,,,NA,,,,,NA,94.8,0,6093005,,
2017-06,GRIMSBY MOUNTAIN,43.184,-79.558,ON,19.8,0,NA,32,0,8.5,0,0,0,NA,124.8,0,NA,0,16,,,NA,21.2,74.4,6133055,,
2017-06,GUELPH TURFGRASS,43.55,-80.217,ON,17.4,1,NA,30.7,1,5,1,,,NA,,,NA,,,,,NA,52.4,34.6,6143089,,
2017-06,HALIBURTON 3,45.032,-78.531,ON,16.5,0,0,30,0,2,0,0,0,NA,168.6,0,208,0,16,,,NA,76.2,30.4,6163171,,
2017-06,HAMILTON A,43.174,-79.935,ON,18.6,0,NA,30.6,0,6.9,0,0,0,NA,88.6,0,NA,,13,,,NA,33.1,50.6,6153193,,
2017-06,HAMILTON RBG CS,43.292,-79.908,ON,19.2,0,NA,31.8,0,7.1,0,,,NA,111.2,0,NA,,12,,,NA,27,63.7,6153301,,
2017-06,HARROW CDA AUTO,42.033,-82.9,ON,20.8,0,NA,33.6,0,9.2,0,,,NA,100,0,NA,,8,,,NA,13.3,95.9,6133362,,
2017-06,HARTINGTON IHD,44.428,-76.69,ON,17.3,0,-0.5,29.5,0,0.5,0,0,0,NA,129,0,152,0,14,,,NA,56.6,36.8,6103367,,
2017-06,HAZELWOOD,48.467,-89.267,ON,,,NA,,,,,0,2,NA,85.6,2,NA,0,15,,,NA,,,6043390,,Clim_ID
2017-06,KAPUSKASING A,49.412,-82.468,ON,14.4,0,NA,29.3,0,0,0,0,0,NA,173.6,0,NA,,12,,,NA,110.3,2.5,6073976,,
2017-06,KAPUSKASING CDA ON,49.406,-82.444,ON,14.3,0,NA,28.1,0,-0.4,0,,,NA,134.7,1,NA,,11,,,NA,112,1.6,6073980,,
2017-06,KEMPTVILLE CS,45,-75.633,ON,17.5,0,NA,31.5,0,4.4,0,,,NA,144.1,0,NA,,14,,,NA,54.9,41.3,6104027,,
2017-06,KENORA A,49.788,-94.363,ON,16.7,1,NA,29.1,1,8.4,0,0,1,NA,102.2,0,NA,,14,,,NA,52.7,16.1,6034076,,DwP
2017-06,KENORA RCS,49.791,-94.378,ON,16.9,0,NA,29,0,8.3,0,,,NA,92.2,0,NA,,11,,,NA,53.9,20.2,6034073,,P
2017-06,KILLARNEY (AUT),45.967,-81.483,ON,15.9,1,NA,26.6,1,7.6,1,,,NA,,,NA,,,,,NA,67,5.8,605DJ25,,
2017-06,KINCARDINE,44.173,-81.623,ON,17.8,7,NA,28.5,7,8,7,0,7,NA,129.6,7,NA,,12,,,NA,31.2,26.9,6124127,,
2017-06,KINGSTON CLIMATE,44.223,-76.599,ON,17.2,1,NA,27.7,1,4.7,0,,,NA,93.5,1,NA,,8,,,NA,46,22.5,6104142,,
2017-06,KINGSVILLE MOE,42.043,-82.674,ON,20.9,2,0.9,33,2,11,2,0,2,NA,86.5,2,NA,0,10,,,NA,11,90.9,6134190,,
2017-06,KIRKLAND LAKE CS,48.15,-80,ON,15.3,0,NA,28.5,0,1.9,0,,,NA,61.9,0,NA,,13,,,NA,89.9,7.7,6074211,,
2017-06,KITCHENER/WATERLOO,43.461,-80.379,ON,17.9,0,NA,31.4,0,5.2,0,,,NA,80.1,2,NA,,11,,,NA,45.2,43,6144239,,
2017-06,LAGOON CITY,44.547,-79.217,ON,17.2,1,NA,27.7,1,8.5,1,,,NA,,,NA,,,,,NA,53.2,29.8,6114295,,
2017-06,LAKE SUPERIOR PROVINCIAL PARK,47.723,-84.814,ON,14,0,NA,25.3,0,-0.2,0,,,NA,148.5,0,NA,,12,,,NA,120.6,1.4,6054425,,
2017-06,LANSDOWNE HOUSE (AUT),52.196,-87.936,ON,13,10,NA,28.3,10,0.7,9,,,NA,149,11,NA,,8,,,NA,99.5,0,6014353,,Long
2017-06,LITTLE FLATLAND ISLAND (AUT),49.69,-88.306,ON,12.6,3,NA,23.7,3,2.8,1,,,NA,215.3,5,NA,,12,,,NA,144.8,0.2,6049470,,
2017-06,LONDON A,43.033,-81.151,ON,18.7,0,NA,30.8,0,6.4,0,,,NA,,,NA,,,,,NA,37.4,59.6,6144473,,
2017-06,LONDON CS,43.033,-81.15,ON,19.3,0,NA,31.8,0,7.3,0,,,NA,67.6,0,NA,,11,,,NA,28.7,66.7,6144478,,
2017-06,LONG POINT (AUT),42.567,-80.05,ON,18.7,2,NA,28,2,11.6,1,,,NA,,,NA,,,,,NA,23.7,43.1,6134F10,,
2017-06,LYNDHURST SHAWMERE,44.517,-76.083,ON,18.2,0,0,31,0,6,0,0,0,NA,128,0,154,0,14,,,NA,42.3,48.3,6104725,,
2017-06,MARKDALE,44.269,-80.712,ON,16.9,5,NA,29,5,1.5,5,0,5,NA,203.2,5,NA,0,17,,,NA,55.4,27.8,6114979,,
2017-06,MASSEY,46.193,-82.025,ON,16.3,0,0.4,28.5,0,2.5,0,0,0,NA,164.6,0,220,0,16,,,NA,68.2,17.2,6065006,,
2017-06,MINE CENTRE SOUTHWEST,48.76,-92.623,ON,16.1,0,NA,29,0,4,0,0,0,NA,121.1,0,NA,0,14,,,NA,64.7,6.2,6025205,,DwS
2017-06,MONETVILLE 2,46.215,-80.303,ON,16.6,1,NA,30,1,4,1,0,1,NA,125.2,1,NA,0,15,,,NA,59.9,20.5,6065252,,
2017-06,MONO CENTRE,44.032,-80.024,ON,16.8,1,NA,29,1,5.6,0,,,NA,190,2,NA,,15,,,NA,65.2,29.8,6157000,,
2017-06,MOOSE CREEK WELLS,45.251,-74.963,ON,17.6,0,NA,32.1,0,5.9,0,,,NA,,,NA,,,,,NA,53.8,40.5,6105397,,
2017-06,MOOSONEE,51.291,-80.608,ON,11.3,8,NA,26.2,8,-1.5,8,,,NA,84.1,8,NA,,9,,,NA,149.2,0.9,6075420,,
2017-06,MOOSONEE RCS,51.292,-80.618,ON,11.9,0,NA,31.4,0,-1.2,0,,,NA,99.2,0,NA,,11,,,NA,186.4,2.4,6075435,,
2017-06,MOOSONEE UA,51.267,-80.65,ON,12,0,-0.3,31.5,0,-2,0,0,0,0,94,0,131,0,13,,,NA,184,3.1,6075425,,
2017-06,MOUNT FOREST (AUT),43.983,-80.75,ON,17.2,0,NA,28.6,0,5.4,0,,,NA,245.1,0,NA,,16,,,NA,57.1,33.2,6145504,,
2017-06,MOUNTAINVIEW,44.052,-77.302,ON,18.4,1,-0.1,30,1,7,1,0,1,NA,142,1,NA,0,11,,,NA,40,51.8,615EMR7,,
2017-06,MUSKOKA,44.975,-79.303,ON,16.5,7,NA,29.6,7,3.7,7,,,NA,138.5,7,NA,,15,,,NA,54.3,19.7,6115529,,
2017-06,MUSKRAT DAM,53.441,-91.763,ON,13.5,12,NA,29.7,12,-0.7,11,,,NA,85.9,12,NA,,9,,,NA,85.1,3.8,6015026,,Prov
2017-06,NAGAGAMI (AUT),49.747,-84.164,ON,13.8,1,NA,29,1,-0.3,0,,,NA,147,1,NA,,12,,,NA,124.2,1.5,6075543,,
2017-06,NEW GLASGOW,42.514,-81.636,ON,19.2,0,0.7,30,0,9,0,0,0,NA,70.5,0,80,0,12,,,NA,28.5,65.5,6135583,,
2017-06,NIPISSING,46.1,-79.521,ON,,,NA,,,,,0,2,NA,110.8,2,NA,0,13,,,NA,,,6115669,,
2017-06,NORTH BAY A,46.364,-79.424,ON,15.2,7,NA,25,7,2.3,7,,,NA,86.1,7,NA,,10,,,NA,66.9,1.6,6085680,,
2017-06,OAKVILLE TWN,43.513,-79.69,ON,19.8,0,NA,33,0,9,0,0,0,NA,77,0,NA,0,14,,,NA,21.9,76,6155750,,
2017-06,OGOKI POST A,51.659,-85.901,ON,13.7,0,NA,31.4,0,1,0,,,NA,69.7,0,NA,,9,,,NA,134.7,4.6,6075786,,
2017-06,OMPAH-SEITZ,45.054,-76.784,ON,17,0,NA,31.5,0,4,0,0,0,NA,149.4,0,NA,0,19,,,NA,64.6,33.7,6105762,,
2017-06,ORILLIA BRAIN,44.603,-79.439,ON,17.9,0,NA,31.5,0,6.5,0,0,0,NA,113.6,0,NA,0,14,,,NA,45.7,42.6,6115811,,
2017-06,OSHAWA,43.923,-78.883,ON,17.7,5,NA,29,5,3.8,4,,,NA,153.1,5,NA,,15,,,NA,41.1,33.9,6155875,,
2017-06,OSHAWA WPCP,43.867,-78.833,ON,17.6,0,0,26,0,6,0,0,0,NA,167.2,0,226,0,19,,,NA,42.6,29.3,6155878,,
2017-06,OTTAWA CDA,45.383,-75.717,ON,18.6,0,-0.1,32.5,0,6.5,0,0,0,NA,156.8,0,169,0,13,,,NA,37.3,55.1,6105976,,
2017-06,OTTAWA CDA RCS,45.383,-75.717,ON,18.2,0,NA,32.5,0,6.4,0,,,NA,136.5,0,NA,,13,,,NA,42.2,48.9,6105978,,
2017-06,OTTAWA INTL A,45.317,-75.667,ON,17.8,0,NA,32.7,0,4.8,0,0,0,NA,130,0,NA,,15,,,NA,52.1,45,6106001,,
2017-06,PARRY SOUND CCG,45.344,-80.044,ON,16.5,0,NA,26.7,0,6.4,0,,,NA,156.4,0,NA,,12,,,NA,65.1,19.9,6116257,,
2017-06,PEAWANUCK (AUT),54.983,-85.433,ON,8.4,1,NA,26.4,1,-2.7,1,,,NA,50.8,1,NA,,9,,,NA,279.2,0,6016295,,Tm
2017-06,PEMBROKE CLIMATE,45.86,-77.252,ON,16.7,0,NA,32.1,0,4,0,,,NA,146.6,0,NA,,15,,,NA,71,30.6,6106367,,
2017-06,PETAWAWA AWOS 2,45.95,-77.317,ON,16.7,5,NA,31.2,5,4.4,1,,,NA,132.5,1,NA,,15,,,NA,52.5,19.8,6106396,,
2017-06,PETAWAWA HOFFMAN,45.883,-77.25,ON,18,0,NA,33,0,5.5,0,0,0,NA,186.8,0,NA,0,16,,,NA,44.7,44.3,610FC98,,
2017-06,PETERBOROUGH,44.23,-78.363,ON,16.9,8,NA,29.9,8,4.4,8,,,NA,97.9,8,NA,,14,,,NA,49,25.4,6166415,,
